70,"this topic includes: ● types, ● artifact-focused versus all-in-one tools, ● requirements, and ● limitations ",artifact focused versus all in one tools,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,"this topic includes: ● types, ● artifact-focused versus all-in-one tools, ● requirements, and ● limitations ",requirements,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,"this topic includes: ● types, ● artifact-focused versus all-in-one tools, ● requirements, and ● limitations ",limitations,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",alerts,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
74,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",identification of evidence,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",collection and preservation of evidence,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",timelines,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",reporting,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",chain of custody,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,"this topic includes: ● alerts, ● identification of evidence, ● collection and preservation of evidence, ● timelines, reporting, chain of custody, and ● authentication of evidence. ",authentication of evidence,"1,5 ",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
